filename,plate_text,x,y,w,h,notes
4399.jpg,皖A·D13699,151,527,405,125,ccpd_tilt=93_226
4400.jpg,皖A·D00080,133,516,420,120,ccpd_tilt=94_228
4401.jpg,皖A·D00518,125,494,497,102,ccpd_tilt=90_252
4402.jpg,皖A·D50550,122,489,467,108,ccpd_tilt=89_248
4403.jpg,皖A·D85658,93,478,492,103,ccpd_tilt=90_250
4404.jpg,皖A·D38882,85,478,477,106,ccpd_tilt=90_254
4405.jpg,皖A·D83090,210,513,482,105,ccpd_tilt=90_245
4406.jpg,皖A·D43955,119,538,503,101,ccpd_tilt=90_245
4407.jpg,皖A·D38879,156,468,421,120,ccpd_tilt=91_237
4408.jpg,皖A·F03806,123,594,498,102,ccpd_tilt=90_240
4409.jpg,皖A·D13800,89,536,504,100,ccpd_tilt=89_256
4410.jpg,皖A·D07669,128,456,379,148,ccpd_tilt=97_103
4411.jpg,皖A·D80991,80,511,527,96,ccpd_tilt=90_245
4412.jpg,皖A·D18612,197,481,357,142,ccpd_tilt=96_243
4413.jpg,皖A·DB3180,138,505,469,108,ccpd_tilt=91_238
4414.jpg,皖A·DC2636,125,465,494,102,ccpd_tilt=90_247
4415.jpg,皖M·D07533,85,536,516,98,ccpd_tilt=90_253
4416.jpg,皖A·D87178,98,509,522,98,ccpd_tilt=90_242
4417.jpg,皖A·F05718,102,525,479,106,ccpd_tilt=89_259
4418.jpg,皖A·DB1859,219,490,342,149,ccpd_tilt=96_233
4419.jpg,皖A·D80300,101,507,492,104,ccpd_tilt=89_245
4420.jpg,皖A·D46656,106,457,454,113,ccpd_tilt=90_257
4421.jpg,皖A·D07677,149,350,333,169,ccpd_tilt=98_248
4422.jpg,皖A·F10006,129,481,414,124,ccpd_tilt=91_257
4423.jpg,皖A·F07355,66,486,526,98,ccpd_tilt=90_234
4424.jpg,皖A·D06809,160,441,363,141,ccpd_tilt=96_244
4425.jpg,皖A·D12866,129,483,483,106,ccpd_tilt=91_245
4426.jpg,皖A·D06691,160,480,442,116,ccpd_tilt=94_243
4427.jpg,皖A·D06565,145,512,375,136,ccpd_tilt=97_242
4428.jpg,皖A·D26628,144,453,389,145,ccpd_tilt=96_86
4429.jpg,皖A·D43131,162,538,391,131,ccpd_tilt=88_260
4430.jpg,皖A·D88818,94,506,510,101,ccpd_tilt=90_255
4431.jpg,皖A·D16688,288,458,303,187,ccpd_tilt=107_241
4432.jpg,皖A·F09288,68,462,546,95,ccpd_tilt=89_223
4433.jpg,皖A·F17711,114,483,528,98,ccpd_tilt=90_244
4434.jpg,皖A·D15999,175,484,376,137,ccpd_tilt=92_269
4435.jpg,皖A·D00708,280,276,300,190,ccpd_tilt=106_285
4436.jpg,皖A·D40080,93,525,480,107,ccpd_tilt=90_260
4437.jpg,皖A·F01662,92,500,444,116,ccpd_tilt=90_250
4438.jpg,皖A·D19979,153,534,444,116,ccpd_tilt=92_241
4439.jpg,皖A·D09883,209,414,361,158,ccpd_tilt=99_102
4440.jpg,皖A·D57898,206,484,339,152,ccpd_tilt=94_253
4441.jpg,皖A·D40002,110,506,481,107,ccpd_tilt=91_230
4442.jpg,皖A·DB2666,117,461,449,115,ccpd_tilt=91_246
4443.jpg,皖A·D19666,149,442,410,125,ccpd_tilt=91_231
4444.jpg,皖A·D06691,183,490,445,116,ccpd_tilt=94_237
4445.jpg,皖A·D61338,150,530,442,117,ccpd_tilt=92_246
4446.jpg,皖A·D49590,256,442,220,235,ccpd_tilt=62_235
4447.jpg,苏C·D00208,185,491,353,147,ccpd_tilt=92_264
4448.jpg,皖A·D56665,59,509,544,96,ccpd_tilt=90_238
4449.jpg,皖A·D32567,100,494,488,106,ccpd_tilt=91_256
4450.jpg,皖A·DT1011,198,437,358,160,ccpd_tilt=96_270
4451.jpg,皖A·F00298,111,522,515,100,ccpd_tilt=90_239
4452.jpg,皖A·F00787,121,479,460,113,ccpd_tilt=92_227
4453.jpg,皖A·DB2676,89,478,510,102,ccpd_tilt=90_239
4454.jpg,苏C·D00272,127,511,484,107,ccpd_tilt=90_256
4455.jpg,皖A·F07009,88,500,484,107,ccpd_tilt=91_255
4456.jpg,皖A·F00997,87,504,533,97,ccpd_tilt=90_247
4457.jpg,皖A·D41988,117,530,505,103,ccpd_tilt=89_246
4458.jpg,皖A·D15566,107,520,495,105,ccpd_tilt=89_237
4459.jpg,皖A·D18612,126,474,495,106,ccpd_tilt=90_245
4460.jpg,皖A·F05718,104,495,495,105,ccpd_tilt=90_247
4461.jpg,皖A·F07000,165,481,430,134,ccpd_tilt=94_256
4462.jpg,皖A·D40678,152,404,410,127,ccpd_tilt=94_253
4463.jpg,皖A·D38892,111,483,506,103,ccpd_tilt=90_240
4464.jpg,皖A·D10826,111,481,501,104,ccpd_tilt=90_249
4465.jpg,皖A·D22566,241,443,355,162,ccpd_tilt=100_111
4466.jpg,皖A·D07655,184,457,337,171,ccpd_tilt=100_245
4467.jpg,皖A·D13800,132,552,472,111,ccpd_tilt=91_259
4468.jpg,皖A·F00211,121,518,502,104,ccpd_tilt=90_262
4469.jpg,皖A·D11119,145,388,399,144,ccpd_tilt=96_238
4470.jpg,皖A·D86010,250,476,297,176,ccpd_tilt=76_272
4471.jpg,皖A·D69993,121,517,483,108,ccpd_tilt=90_261
4472.jpg,皖A·D10018,91,502,493,106,ccpd_tilt=90_255
4473.jpg,皖A·D66929,116,489,488,107,ccpd_tilt=91_246
4474.jpg,皖A·D00007,196,373,295,196,ccpd_tilt=106_240
4475.jpg,皖A·D29577,186,466,378,153,ccpd_tilt=96_249
4476.jpg,皖A·D73776,105,515,500,105,ccpd_tilt=91_251
4477.jpg,皖A·D41988,78,511,490,107,ccpd_tilt=90_248
4478.jpg,皖A·D80892,108,448,507,104,ccpd_tilt=90_245
4479.jpg,皖A·D03649,145,411,377,154,ccpd_tilt=98_86
4480.jpg,皖A·D08628,188,407,343,169,ccpd_tilt=98_250
4481.jpg,皖A·D48959,115,490,508,104,ccpd_tilt=90_241
4482.jpg,皖A·D26628,97,494,498,106,ccpd_tilt=91_248
4483.jpg,皖A·D32066,123,544,493,108,ccpd_tilt=90_242
4484.jpg,皖A·F10110,167,483,338,157,ccpd_tilt=100_230
4485.jpg,皖A·D26629,97,527,474,112,ccpd_tilt=90_261
4486.jpg,皖A·F06555,157,485,474,112,ccpd_tilt=91_232
4487.jpg,皖A·D04939,128,427,441,133,ccpd_tilt=94_266
4488.jpg,皖B·F06758,143,484,470,113,ccpd_tilt=92_252
4489.jpg,皖A·D15568,148,490,485,109,ccpd_tilt=91_238
4490.jpg,皖A·F00198,102,532,539,99,ccpd_tilt=91_249
4491.jpg,皖A·D24858,106,501,471,112,ccpd_tilt=93_233
4492.jpg,皖A·D16896,156,494,458,116,ccpd_tilt=93_245
4493.jpg,皖A·F05056,159,530,476,112,ccpd_tilt=92_234
4494.jpg,苏C·D07208,168,479,357,149,ccpd_tilt=98_224
4495.jpg,皖A·D17988,94,489,501,106,ccpd_tilt=90_247
4496.jpg,皖A·F00285,218,536,450,118,ccpd_tilt=94_223
4497.jpg,皖A·D30707,201,442,401,146,ccpd_tilt=99_108
4498.jpg,皖A·F08599,119,484,420,127,ccpd_tilt=90_268
4499.jpg,皖A·D06660,159,456,390,151,ccpd_tilt=93_257
4500.jpg,皖A·D49678,250,479,287,186,ccpd_tilt=77_274
4501.jpg,皖A·D49666,93,501,503,106,ccpd_tilt=91_253
4502.jpg,皖A·D36766,108,457,479,112,ccpd_tilt=94_210
4503.jpg,皖A·D41988,104,509,484,111,ccpd_tilt=92_246
4504.jpg,皖A·D41988,148,481,385,139,ccpd_tilt=96_238
4505.jpg,皖A·D02822,65,410,457,117,ccpd_tilt=89_236
4506.jpg,苏A·D61258,109,489,499,107,ccpd_tilt=91_252
4507.jpg,皖A·D44460,90,493,526,102,ccpd_tilt=93_241
4508.jpg,皖A·D25955,188,472,406,146,ccpd_tilt=96_101
4509.jpg,皖A·F08518,139,491,408,131,ccpd_tilt=90_265
4510.jpg,皖A·DT1060,148,458,419,141,ccpd_tilt=95_97
4511.jpg,皖A·D16789,134,373,395,150,ccpd_tilt=87_268
4512.jpg,皖B·D27797,57,495,511,105,ccpd_tilt=89_233
4513.jpg,苏C·D02020,136,499,481,111,ccpd_tilt=93_235
4514.jpg,皖A·F00968,185,506,348,154,ccpd_tilt=88_260
4515.jpg,皖A·DB5758,65,506,564,95,ccpd_tilt=90_231
4516.jpg,皖A·D07606,173,408,376,157,ccpd_tilt=97_247
4517.jpg,苏C·D07312,122,504,463,116,ccpd_tilt=92_246
4518.jpg,皖A·F02029,167,478,435,123,ccpd_tilt=92_236
4519.jpg,皖A·D12340,143,490,487,110,ccpd_tilt=91_250
4520.jpg,皖A·DT1011,204,399,312,190,ccpd_tilt=75_90
4521.jpg,皖A·D10188,82,548,508,106,ccpd_tilt=90_240
4522.jpg,皖A·D17880,228,458,318,170,ccpd_tilt=81_276
4523.jpg,皖A·D06691,124,494,465,116,ccpd_tilt=93_240
4524.jpg,皖A·D56996,86,502,498,108,ccpd_tilt=89_265
4525.jpg,皖A·D12929,154,412,363,164,ccpd_tilt=84_256
4526.jpg,皖A·F03700,118,484,470,115,ccpd_tilt=92_231
4527.jpg,皖A·F05556,114,504,484,112,ccpd_tilt=91_240
4528.jpg,皖A·D15566,110,483,531,102,ccpd_tilt=89_229
4529.jpg,皖A·D49385,95,467,504,107,ccpd_tilt=90_246
4530.jpg,皖A·D58222,81,491,510,106,ccpd_tilt=92_224
4531.jpg,皖A·D02829,52,502,500,108,ccpd_tilt=90_240
4532.jpg,皖A·D49696,402,427,223,243,ccpd_tilt=124_213
4533.jpg,皖A·D50550,73,490,486,111,ccpd_tilt=92_238
4534.jpg,皖A·DT0946,100,428,388,155,ccpd_tilt=96_249
4535.jpg,皖A·D68558,68,507,539,101,ccpd_tilt=90_231
4536.jpg,皖A·D05869,80,469,551,98,ccpd_tilt=90_231
4537.jpg,皖A·D72678,139,525,522,104,ccpd_tilt=91_252
4538.jpg,皖A·D58660,101,496,501,109,ccpd_tilt=91_252
4539.jpg,皖A·D00069,268,427,330,182,ccpd_tilt=101_239
4540.jpg,皖A·D10004,164,493,442,136,ccpd_tilt=94_254
4541.jpg,皖A·F00211,99,464,523,103,ccpd_tilt=91_251
4542.jpg,苏C·D08516,109,493,507,107,ccpd_tilt=90_249
4543.jpg,皖A·D18116,142,494,404,135,ccpd_tilt=97_214
4544.jpg,皖A·D32696,71,499,502,108,ccpd_tilt=91_245
4545.jpg,皖A·F07388,145,399,416,144,ccpd_tilt=94_244
4546.jpg,皖A·D08779,140,409,335,179,ccpd_tilt=102_251
4547.jpg,皖A·D17779,210,470,300,182,ccpd_tilt=104_246
4548.jpg,皖A·D49666,128,501,470,116,ccpd_tilt=90_257
4549.jpg,皖A·D86986,93,506,519,105,ccpd_tilt=90_254
4550.jpg,皖A·F07636,97,513,519,105,ccpd_tilt=90_265
4551.jpg,皖A·D00657,111,455,475,115,ccpd_tilt=92_250
4552.jpg,皖A·D19966,134,506,499,110,ccpd_tilt=91_246
4553.jpg,皖A·F08076,95,479,515,106,ccpd_tilt=90_255
4554.jpg,皖A·D23068,188,526,391,154,ccpd_tilt=89_261
4555.jpg,皖A·F17268,97,512,526,104,ccpd_tilt=90_253
4556.jpg,皖A·D49666,130,499,481,113,ccpd_tilt=91_251
4557.jpg,皖A·D45997,83,509,506,109,ccpd_tilt=90_251
4558.jpg,皖C·F00585,84,536,517,106,ccpd_tilt=90_256
4559.jpg,皖A·D92298,93,504,519,106,ccpd_tilt=90_249
4560.jpg,皖A·D58366,97,541,514,107,ccpd_tilt=90_242
4561.jpg,皖A·D04958,103,500,514,107,ccpd_tilt=90_255
4562.jpg,皖A·D05869,114,433,494,111,ccpd_tilt=91_254
4563.jpg,皖A·DB0866,45,502,560,98,ccpd_tilt=90_240
4564.jpg,皖A·F07580,170,481,407,136,ccpd_tilt=92_244
4565.jpg,皖A·D01238,90,476,537,102,ccpd_tilt=91_227
4566.jpg,皖A·D36188,73,527,543,102,ccpd_tilt=90_250
4567.jpg,皖A·D66929,107,528,532,104,ccpd_tilt=90_259
4568.jpg,皖A·D09900,221,513,367,151,ccpd_tilt=98_231
4569.jpg,苏C·D08516,112,513,493,112,ccpd_tilt=91_242
4570.jpg,皖A·F05556,134,509,498,112,ccpd_tilt=91_245
4571.jpg,皖A·F18880,41,520,524,107,ccpd_tilt=90_248
4572.jpg,皖A·D36138,85,505,519,107,ccpd_tilt=90_248
4573.jpg,皖A·DB3070,77,470,514,108,ccpd_tilt=90_251
4574.jpg,皖A·D11945,78,536,514,108,ccpd_tilt=91_248
4575.jpg,皖A·D00328,87,520,499,112,ccpd_tilt=91_251
4576.jpg,皖A·D17789,147,527,485,115,ccpd_tilt=91_235
4577.jpg,皖A·D08815,112,517,506,111,ccpd_tilt=91_254
4578.jpg,皖A·D09266,199,344,336,184,ccpd_tilt=78_244
4579.jpg,皖A·D82667,213,461,309,182,ccpd_tilt=75_282
4580.jpg,皖A·D56099,63,485,513,110,ccpd_tilt=90_260
4581.jpg,皖A·D00789,84,507,529,106,ccpd_tilt=90_228
4582.jpg,皖A·D22123,156,486,359,157,ccpd_tilt=96_245
4583.jpg,皖A·F00258,105,496,489,115,ccpd_tilt=90_253
4584.jpg,皖A·D06565,121,480,494,114,ccpd_tilt=91_254
4585.jpg,皖A·D11105,125,438,391,159,ccpd_tilt=81_110
4586.jpg,皖A·D29956,91,493,530,106,ccpd_tilt=91_248
4587.jpg,皖A·D13859,160,425,286,197,ccpd_tilt=108_243
4588.jpg,皖A·DB9189,107,486,500,113,ccpd_tilt=90_253
4589.jpg,皖A·F07002,104,430,515,109,ccpd_tilt=90_259
4590.jpg,皖A·F06788,94,516,531,106,ccpd_tilt=90_241
4591.jpg,皖A·D31061,97,515,510,110,ccpd_tilt=90_250
4592.jpg,皖A·DT1108,115,430,503,123,ccpd_tilt=87_260
4593.jpg,皖A·D11000,119,457,526,107,ccpd_tilt=90_238
4594.jpg,皖A·D45881,132,478,487,116,ccpd_tilt=92_258
4595.jpg,皖A·D12866,104,504,527,107,ccpd_tilt=90_255
4596.jpg,皖A·D00169,98,483,488,116,ccpd_tilt=89_254
4597.jpg,皖A·D09600,119,321,417,150,ccpd_tilt=94_255
4598.jpg,皖A·F05556,97,486,471,121,ccpd_tilt=94_235
4599.jpg,皖A·D12888,105,502,513,110,ccpd_tilt=91_249
4600.jpg,皖A·D19083,95,515,509,112,ccpd_tilt=91_242
4601.jpg,皖A·D08799,173,377,317,198,ccpd_tilt=105_241
4602.jpg,皖A·F00211,103,516,520,109,ccpd_tilt=90_245
4603.jpg,皖A·D07658,134,471,416,151,ccpd_tilt=97_243
4604.jpg,皖S·D05829,62,479,566,101,ccpd_tilt=90_228
4605.jpg,皖A·D47488,129,484,420,136,ccpd_tilt=91_265
4606.jpg,皖A·D29088,134,411,449,127,ccpd_tilt=91_262
4607.jpg,皖A·D10121,112,462,537,107,ccpd_tilt=90_257
4608.jpg,皖A·D55966,208,490,279,204,ccpd_tilt=108_244
4609.jpg,皖A·D08815,161,422,373,153,ccpd_tilt=96_243
4610.jpg,皖A·F08518,96,507,507,113,ccpd_tilt=89_256
4611.jpg,皖A·F06758,94,536,539,106,ccpd_tilt=90_245
4612.jpg,皖A·F00005,134,509,494,116,ccpd_tilt=91_234
4613.jpg,皖A·DB2895,161,532,430,134,ccpd_tilt=84_233
4614.jpg,皖A·D16688,92,469,510,113,ccpd_tilt=91_246
4615.jpg,皖A·D31606,95,505,531,108,ccpd_tilt=91_256
4616.jpg,皖A·D80892,93,464,521,110,ccpd_tilt=90_247
4617.jpg,皖A·D17888,88,483,522,111,ccpd_tilt=90_239
4618.jpg,皖A·D16818,55,518,561,103,ccpd_tilt=90_252
4619.jpg,皖A·DC6226,73,532,528,110,ccpd_tilt=89_246
4620.jpg,皖A·D15686,92,515,499,116,ccpd_tilt=91_241
4621.jpg,皖A·D20551,169,474,294,197,ccpd_tilt=106_247
4622.jpg,皖A·D26629,80,474,509,114,ccpd_tilt=89_255
4623.jpg,皖A·D18868,85,473,417,139,ccpd_tilt=86_268
4624.jpg,皖A·D11888,128,509,500,116,ccpd_tilt=92_255
4625.jpg,皖A·D11000,67,483,553,105,ccpd_tilt=90_253
4626.jpg,皖A·D98718,100,523,506,115,ccpd_tilt=92_243
4627.jpg,皖A·D11660,78,515,566,103,ccpd_tilt=90_255
4628.jpg,皖A·D12929,204,465,299,194,ccpd_tilt=74_243
4629.jpg,皖A·D23068,95,509,522,112,ccpd_tilt=90_255
4630.jpg,苏C·D02020,127,515,489,119,ccpd_tilt=93_233
4631.jpg,皖A·D56665,106,493,514,114,ccpd_tilt=90_257
4632.jpg,皖A·D10218,142,520,374,157,ccpd_tilt=96_247
4633.jpg,皖A·D38827,81,490,535,109,ccpd_tilt=90_253
4634.jpg,皖A·D08328,72,489,552,106,ccpd_tilt=89_242
4635.jpg,皖A·D88451,57,552,558,105,ccpd_tilt=90_246
4636.jpg,皖A·DC8099,168,486,310,190,ccpd_tilt=107_224
4637.jpg,皖A·F02822,75,530,537,110,ccpd_tilt=92_233
4638.jpg,皖A·D08783,157,423,439,148,ccpd_tilt=94_249
4639.jpg,皖A·D16820,103,465,502,117,ccpd_tilt=93_230
4640.jpg,皖A·D09991,202,369,292,223,ccpd_tilt=110_239
4641.jpg,皖A·DC1103,67,513,512,115,ccpd_tilt=92_244
4642.jpg,苏C·D00994,135,544,523,113,ccpd_tilt=91_253
4643.jpg,皖A·D23068,193,443,317,186,ccpd_tilt=104_246
4644.jpg,皖A·D17789,115,433,490,120,ccpd_tilt=94_225
4645.jpg,皖A·D12368,83,537,546,108,ccpd_tilt=90_247
4646.jpg,皖A·D67388,44,516,565,105,ccpd_tilt=90_240
4647.jpg,皖A·DB7577,152,516,507,117,ccpd_tilt=90_230
4648.jpg,皖A·D88818,95,538,532,112,ccpd_tilt=89_253
4649.jpg,皖A·D10902,90,505,513,116,ccpd_tilt=89_259
4650.jpg,皖A·D16896,113,505,513,116,ccpd_tilt=92_242
4651.jpg,皖A·D02325,241,368,353,186,ccpd_tilt=101_252
4652.jpg,皖A·D92918,107,530,525,114,ccpd_tilt=91_265
4653.jpg,皖A·D10082,125,421,437,137,ccpd_tilt=89_268
4654.jpg,皖A·DC0832,109,530,558,108,ccpd_tilt=90_268
4655.jpg,皖A·D55583,94,501,531,112,ccpd_tilt=91_251
4656.jpg,皖A·D50004,54,484,547,110,ccpd_tilt=91_233
4657.jpg,皖A·D00110,117,481,454,146,ccpd_tilt=86_98
4658.jpg,皖A·D15161,152,531,381,158,ccpd_tilt=98_247
4659.jpg,皖A·F16688,89,534,504,119,ccpd_tilt=91_238
4660.jpg,皖A·DB2995,56,525,550,109,ccpd_tilt=90_252
4661.jpg,皖A·D19985,91,499,524,114,ccpd_tilt=91_243
4662.jpg,皖A·F06789,127,506,355,170,ccpd_tilt=94_230
4663.jpg,皖A·D08379,144,408,387,172,ccpd_tilt=101_85
4664.jpg,皖A·D04599,206,516,515,117,ccpd_tilt=91_236
4665.jpg,皖A·D11011,207,421,376,177,ccpd_tilt=98_236
4666.jpg,皖A·D68802,113,550,502,120,ccpd_tilt=91_245
4667.jpg,苏C·D08793,105,494,531,114,ccpd_tilt=91_256
4668.jpg,皖A·D16008,116,505,542,112,ccpd_tilt=91_248
4669.jpg,皖A·D19083,85,544,537,113,ccpd_tilt=90_255
4670.jpg,皖B·F06758,114,517,532,114,ccpd_tilt=91_250
4671.jpg,皖A·D00080,143,473,379,160,ccpd_tilt=99_240
4672.jpg,皖A·D81806,81,522,548,110,ccpd_tilt=90_248
4673.jpg,皖A·D69558,86,518,548,111,ccpd_tilt=90_254
4674.jpg,皖A·D05869,114,459,528,115,ccpd_tilt=91_256
4675.jpg,皖A·D03927,213,443,326,205,ccpd_tilt=75_279
4676.jpg,皖A·D17373,103,518,515,118,ccpd_tilt=89_254
4677.jpg,皖A·D00100,104,520,535,114,ccpd_tilt=90_257
4678.jpg,皖A·D05155,133,455,389,173,ccpd_tilt=98_107
4679.jpg,皖A·D66929,52,483,569,107,ccpd_tilt=89_233
4680.jpg,皖A·D08779,138,427,413,163,ccpd_tilt=96_247
4681.jpg,皖A·D48946,47,486,582,106,ccpd_tilt=90_248
4682.jpg,皖A·D48108,123,512,486,126,ccpd_tilt=94_227
4683.jpg,皖A·DC9938,28,479,601,102,ccpd_tilt=90_250
4684.jpg,皖A·D80300,112,499,519,118,ccpd_tilt=90_239
4685.jpg,皖A·D58222,108,512,529,116,ccpd_tilt=89_256
4686.jpg,皖A·D69090,98,484,545,113,ccpd_tilt=91_243
4687.jpg,皖A·F07050,184,481,507,121,ccpd_tilt=88_255
4688.jpg,皖A·F11509,134,453,276,223,ccpd_tilt=106_241
4689.jpg,皖A·F01060,156,476,421,146,ccpd_tilt=97_242
4690.jpg,皖A·DB6316,252,698,335,185,ccpd_tilt=100_254
4691.jpg,皖A·D11105,169,437,375,183,ccpd_tilt=82_259
4692.jpg,皖A·D09855,128,391,465,148,ccpd_tilt=87_257
4693.jpg,皖A·F16668,156,439,436,158,ccpd_tilt=96_255
4694.jpg,皖A·D47488,71,484,542,115,ccpd_tilt=94_221
4695.jpg,皖A·D01668,116,537,558,111,ccpd_tilt=90_249
4696.jpg,皖A·D05869,120,468,491,127,ccpd_tilt=93_241
4697.jpg,皖A·D06691,149,506,487,128,ccpd_tilt=95_242
4698.jpg,皖A·D00136,104,365,473,146,ccpd_tilt=94_244
4699.jpg,皖A·D82599,116,496,543,115,ccpd_tilt=90_230
4700.jpg,皖A·D20939,113,441,330,209,ccpd_tilt=107_111
4701.jpg,皖A·D96456,49,490,584,107,ccpd_tilt=90_245
4702.jpg,皖A·DB1015,69,480,521,120,ccpd_tilt=92_241
4703.jpg,皖A·DT1043,174,403,408,170,ccpd_tilt=98_253
4704.jpg,皖A·D25855,68,505,522,120,ccpd_tilt=91_253
4705.jpg,皖A·DB9447,81,494,558,113,ccpd_tilt=90_247
4706.jpg,皖A·D16008,130,466,457,152,ccpd_tilt=87_269
4707.jpg,皖N·D09765,139,491,525,120,ccpd_tilt=91_244
4708.jpg,皖A·DB2686,122,174,278,227,ccpd_tilt=109_282
4709.jpg,皖A·D09822,115,412,473,148,ccpd_tilt=93_249
4710.jpg,皖A·D88198,87,532,546,116,ccpd_tilt=90_250
4711.jpg,皖A·D40168,70,496,508,125,ccpd_tilt=93_238
4712.jpg,苏A·D00331,246,421,366,191,ccpd_tilt=79_269
4713.jpg,皖A·D56665,77,485,553,115,ccpd_tilt=91_245
4714.jpg,皖A·D36636,120,495,519,123,ccpd_tilt=95_243
4715.jpg,皖A·DB3088,152,513,338,188,ccpd_tilt=83_269
4716.jpg,皖A·D05869,113,447,524,122,ccpd_tilt=93_241
4717.jpg,皖A·D47488,109,518,536,120,ccpd_tilt=92_240
4718.jpg,皖A·D87058,95,459,532,121,ccpd_tilt=91_235
4719.jpg,皖A·D01880,147,507,380,169,ccpd_tilt=95_248
4720.jpg,皖A·D56665,48,499,564,113,ccpd_tilt=90_249
4721.jpg,皖A·D06567,106,507,516,125,ccpd_tilt=93_232
4722.jpg,皖A·D62388,45,493,569,114,ccpd_tilt=90_236
4723.jpg,皖A·D11777,106,461,530,123,ccpd_tilt=90_253
4724.jpg,皖A·D58567,81,507,550,118,ccpd_tilt=91_254
4725.jpg,皖A·D20811,3,544,632,103,ccpd_tilt=90_238
4726.jpg,皖A·D00131,139,404,423,171,ccpd_tilt=96_249
4727.jpg,皖A·D18881,255,362,307,235,ccpd_tilt=69_274
4728.jpg,皖A·DB4566,80,481,540,121,ccpd_tilt=92_238
4729.jpg,皖A·F00351,153,474,411,160,ccpd_tilt=97_243
4730.jpg,皖A·F05705,8,480,547,120,ccpd_tilt=91_251
4731.jpg,皖A·D13699,184,476,381,172,ccpd_tilt=99_239
4732.jpg,皖A·F00700,124,445,462,157,ccpd_tilt=95_267
4733.jpg,皖A·D06686,92,491,575,115,ccpd_tilt=93_222
4734.jpg,皖A·DC2360,73,504,545,121,ccpd_tilt=90_252
4735.jpg,皖A·F00997,83,515,541,123,ccpd_tilt=91_233
4736.jpg,皖A·D39569,77,496,572,116,ccpd_tilt=89_246
4737.jpg,皖A·D80892,65,493,519,128,ccpd_tilt=92_246
4738.jpg,皖A·DB3088,36,479,590,113,ccpd_tilt=91_226
4739.jpg,皖A·D49696,68,472,574,116,ccpd_tilt=89_223
4740.jpg,皖A·D11000,35,478,599,111,ccpd_tilt=91_220
4741.jpg,皖A·D31061,91,473,532,126,ccpd_tilt=93_247
4742.jpg,皖A·F00095,88,468,548,122,ccpd_tilt=91_256
4743.jpg,皖A·D06151,79,380,390,191,ccpd_tilt=98_245
4744.jpg,皖A·D52588,29,554,604,112,ccpd_tilt=89_253
4745.jpg,皖A·F07000,134,419,466,159,ccpd_tilt=96_85
4746.jpg,沪A·F09951,176,421,399,187,ccpd_tilt=101_90
4747.jpg,皖A·D08781,175,342,334,224,ccpd_tilt=108_235
4748.jpg,皖A·D00080,81,500,550,123,ccpd_tilt=89_261
4749.jpg,皖A·DC7232,78,518,554,124,ccpd_tilt=92_249
4750.jpg,皖A·D89358,78,517,505,136,ccpd_tilt=90_90
4751.jpg,皖A·D04466,124,387,449,168,ccpd_tilt=85_268
4752.jpg,皖A·DC2636,80,448,567,122,ccpd_tilt=91_254
4753.jpg,皖A·DA9281,86,537,569,121,ccpd_tilt=88_260
4754.jpg,皖A·D67729,145,501,437,158,ccpd_tilt=90_254
4755.jpg,皖A·D66929,30,938,394,177,ccpd_tilt=100_244
4756.jpg,皖A·D08815,85,407,510,136,ccpd_tilt=91_245
4757.jpg,皖A·D75826,99,523,536,130,ccpd_tilt=86_239
4758.jpg,粤B·D50496,163,425,446,173,ccpd_tilt=94_254
4759.jpg,皖A·D96393,69,525,486,144,ccpd_tilt=91_270
4760.jpg,皖A·D31606,96,442,416,169,ccpd_tilt=96_258
4761.jpg,皖A·D31606,47,465,560,127,ccpd_tilt=91_243
4762.jpg,皖A·D11677,146,434,452,174,ccpd_tilt=84_271
4763.jpg,皖A·D49696,172,454,359,199,ccpd_tilt=104_234
4764.jpg,皖A·D08815,47,401,520,138,ccpd_tilt=90_264
4765.jpg,皖A·D25955,152,403,452,175,ccpd_tilt=94_272
4766.jpg,皖A·D07166,79,427,483,165,ccpd_tilt=95_100
4767.jpg,皖A·DT1138,156,325,356,223,ccpd_tilt=75_267
4768.jpg,皖A·D26399,192,422,367,217,ccpd_tilt=74_250
4769.jpg,皖A·D11110,42,493,559,129,ccpd_tilt=88_247
4770.jpg,皖A·F03718,42,490,574,126,ccpd_tilt=92_228
4771.jpg,沪A·D63757,115,419,464,171,ccpd_tilt=83_116
4772.jpg,皖A·D35618,96,526,473,153,ccpd_tilt=90_263
4773.jpg,皖A·D45987,69,458,429,170,ccpd_tilt=94_261
4774.jpg,皖A·D69993,78,506,611,119,ccpd_tilt=89_250
4775.jpg,皖A·D01880,76,536,565,129,ccpd_tilt=90_244
4776.jpg,皖A·F00105,38,525,552,132,ccpd_tilt=92_238
4777.jpg,皖A·D60128,83,512,553,133,ccpd_tilt=91_244
4778.jpg,皖A·D65516,100,536,482,153,ccpd_tilt=90_266
4779.jpg,皖A·D54979,91,470,361,205,ccpd_tilt=79_254
4780.jpg,皖A·D18799,203,403,431,190,ccpd_tilt=99_247
4781.jpg,皖A·D06279,146,436,461,177,ccpd_tilt=81_121
4782.jpg,皖A·D38811,104,518,477,156,ccpd_tilt=96_236
4783.jpg,皖A·D18002,99,459,571,130,ccpd_tilt=89_242
4784.jpg,皖A·D28848,134,481,471,159,ccpd_tilt=92_254
4785.jpg,皖A·D82123,161,483,353,215,ccpd_tilt=101_251
