"filename","plate_text","x","y","w","h","legality","plate_type","notes"
"0001.jpg","","7","4","87","36","legal","common","auto_yolo;conf=0.1314"
"3554.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3555.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3556.jpg","","6","7","87","37","legal","common","auto_yolo;conf=0.1800"
"3557.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3558.jpg","","7","8","87","33","legal","common","auto_yolo;conf=0.2196"
"3559.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3560.jpg","","36","8","89","31","legal","common","auto_yolo;conf=0.0661"
"3561.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3562.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3563.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3564.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3565.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3566.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3567.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3568.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3569.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3570.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3571.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3572.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3573.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3574.jpg","","29","0","69","17","legal","common","auto_yolo;conf=0.0129"
"3575.jpg","","6","18","83","23","legal","common","auto_yolo;conf=0.4429"
"3576.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3577.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3578.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3579.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3580.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3581.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3582.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3583.jpg","","6","13","83","30","legal","common","auto_yolo;conf=0.2964"
"3584.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3585.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3586.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3587.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3588.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3589.jpg","","30","15","77","24","legal","common","auto_yolo;conf=0.0170"
"3590.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3591.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3592.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3593.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3594.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3595.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3596.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3597.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3598.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3599.jpg","","8","13","89","29","legal","common","auto_yolo;conf=0.0678"
"3600.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3601.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3602.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3603.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3604.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3605.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3606.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3607.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3608.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3609.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3610.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3611.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3612.jpg","","8","6","85","38","legal","common","auto_yolo;conf=0.0442"
"3613.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3614.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3615.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3616.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3617.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3618.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3619.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3620.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3621.jpg","","8","8","91","33","legal","common","auto_yolo;conf=0.5918"
"3622.jpg","","8","5","86","34","legal","common","auto_yolo;conf=0.3954"
"3623.jpg","","0","13","83","32","legal","common","auto_yolo;conf=0.0138"
"3624.jpg","","1","15","83","27","legal","common","auto_yolo;conf=0.1026"
"3625.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3626.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3627.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3628.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3629.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3630.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3631.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3632.jpg","","3","16","85","28","legal","common","auto_yolo;conf=0.0742"
"3633.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3634.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3635.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3636.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3637.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3638.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3639.jpg","","31","9","80","28","legal","common","auto_yolo;conf=0.1210"
"3640.jpg","","6","16","82","28","legal","common","auto_yolo;conf=0.1226"
"3641.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3642.jpg","","11","3","82","40","legal","common","auto_yolo;conf=0.0104"
"3643.jpg","","46","5","81","33","legal","common","auto_yolo;conf=0.0658"
"3644.jpg","","38","2","84","40","legal","common","auto_yolo;conf=0.0107"
"3645.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3646.jpg","","37","5","84","36","legal","common","auto_yolo;conf=0.0207"
"3647.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3648.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3649.jpg","","7","4","84","39","legal","common","auto_yolo;conf=0.0249"
"3650.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3651.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3652.jpg","","0","15","87","32","legal","common","auto_yolo;conf=0.0108"
"3653.jpg","","1","39","35","9","legal","common","auto_yolo;conf=0.0203"
"3654.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3655.jpg","","0","15","89","31","legal","common","auto_yolo;conf=0.4030"
"3656.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3657.jpg","","54","6","40","13","legal","common","auto_yolo;conf=0.0154"
"3658.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3659.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3660.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3661.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3662.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3663.jpg","","1","38","34","10","legal","common","auto_yolo;conf=0.0136"
"3664.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3665.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3666.jpg","","33","4","90","37","legal","common","auto_yolo;conf=0.0848"
"3667.jpg","","6","12","88","30","legal","common","auto_yolo;conf=0.2342"
"3668.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3669.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3670.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3671.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3672.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3673.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3674.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3675.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3676.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3677.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3678.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3679.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3680.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3681.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3682.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3683.jpg","","3","6","87","38","legal","common","auto_yolo;conf=0.0826"
"3684.jpg","","2","14","83","29","legal","common","auto_yolo;conf=0.0181"
"3685.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3686.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3687.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3688.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3689.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3690.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3691.jpg","","4","4","84","38","legal","common","auto_yolo;conf=0.0121"
"3692.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3693.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3694.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3695.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3696.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3697.jpg","","8","8","86","34","legal","common","auto_yolo;conf=0.0192"
"3698.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3699.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3700.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3701.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3702.jpg","","83","42","19","5","legal","common","auto_yolo;conf=0.0110"
"3703.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3704.jpg","","3","6","89","32","legal","common","auto_yolo;conf=0.5415"
"3705.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3706.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3707.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3708.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3709.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3710.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3711.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3712.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3713.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3714.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3715.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3716.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3717.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3718.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3719.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3720.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3721.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3722.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3723.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3724.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3725.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3726.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3727.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3728.jpg","","1","10","87","35","legal","common","auto_yolo;conf=0.1039"
"3729.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3730.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3731.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3732.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3733.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3734.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3735.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3736.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3737.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3738.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3739.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3740.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3741.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3742.jpg","","34","6","83","33","legal","common","auto_yolo;conf=0.0490"
"3743.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3744.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3745.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3746.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3747.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3748.jpg","","21","8","87","33","legal","common","auto_yolo;conf=0.5126"
"3749.jpg","","33","11","88","31","legal","common","auto_yolo;conf=0.0251"
"3750.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3751.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3752.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3753.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3754.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3755.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3756.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3757.jpg","","30","6","88","39","legal","common","auto_yolo;conf=0.0733"
"3758.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3759.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3760.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3761.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3762.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3763.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3764.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3765.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3766.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3767.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3768.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3769.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3770.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3771.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3772.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3773.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3774.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3775.jpg","","8","8","87","34","legal","common","auto_yolo;conf=0.4342"
"3776.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3777.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3778.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3779.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3780.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3781.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3782.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3783.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3784.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3785.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3786.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3787.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3788.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3789.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3790.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3791.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3792.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3793.jpg","","4","7","86","36","legal","common","auto_yolo;conf=0.1680"
"3794.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3795.jpg","","2","11","89","33","legal","common","auto_yolo;conf=0.0133"
"3796.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3797.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3798.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3799.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3800.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3801.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3802.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3803.jpg","","8","8","84","36","legal","common","auto_yolo;conf=0.0132"
"3804.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3805.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3806.jpg","","38","13","85","30","legal","common","auto_yolo;conf=0.0107"
"3807.jpg","","35","3","86","40","legal","common","auto_yolo;conf=0.0239"
"3808.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3809.jpg","","6","22","86","22","legal","common","auto_yolo;conf=0.1507"
"3810.jpg","","5","7","89","32","legal","common","auto_yolo;conf=0.5083"
"3811.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3812.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3813.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3814.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3815.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3816.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
